timestamp,total_memory
1765787304,384198
1765787310,384370
1765787316,367683
1765787322,350997
1765787328,334310
1765787334,317624
1765787340,300937
1765787346,315073
1765787352,329209
1765787358,343346
1765787364,357482
1765787370,371618
1765787376,374349
1765787382,377080
1765787388,379811
1765787394,382542
1765787400,385273
1765787406,368665
1765787412,352057
1765787418,335449
1765787424,318841
1765787430,302233
1765787436,318091
1765787442,333950
1765787448,349808
1765787454,365667
1765787460,381525
1765787466,365860
1765787472,350195
1765787478,334531
1765787484,318866
1765787490,303201
1765787496,305043
1765787502,306885
1765787508,308728
1765787514,310570
1765787520,312412
1765787526,326566
1765787532,340721
1765787538,354875
1765787544,369030
1765787550,383184
1765787556,367309
1765787562,351434
1765787568,335558
1765787574,319683
1765787580,303808
1765787586,307494
1765787592,311181
1765787598,314867
1765787604,318554
1765787610,322240
1765787616,334831
1765787622,347422
1765787628,360014
1765787634,372605
1765787640,385196
1765787646,368094
1765787652,350991
1765787658,333889
1765787664,316786
1765787670,299684
1765787676,316455
1765787682,333226
1765787688,349998
1765787694,366769
1765787700,383540
1765787706,385668
1765787712,387796
1765787718,389924
1765787724,392052
1765787730,394180
1765787736,375118
1765787742,356057
1765787748,336995
1765787754,317934
1765787760,298872
1765787766,316101
1765787772,333330
1765787778,350558
1765787784,367787
1765787790,385016
1765787796,369388
1765787802,353760
1765787808,338132
1765787814,322504
1765787820,306876
1765787826,307854
1765787832,308833
1765787838,309811
1765787844,310790
1765787850,311768
1765787856,326778
1765787862,341787
1765787868,356797
1765787874,371806
1765787880,386816
1765787886,370834
1765787892,354852
1765787898,338870
1765787904,322888
1765787910,306906
1765787916,309391
1765787922,311876
1765787928,314360
1765787934,316845
1765787940,319330
1765787946,333421
1765787952,347512
1765787958,361604
1765787964,375695
1765787970,389786
1765787976,372643
1765787982,355500
1765787988,338356
1765787994,321213
1765788000,304070
1765788006,320895
1765788012,337720
1765788018,354544
1765788024,371369
1765788030,388194
1765788036,389876
1765788042,391559
1765788048,393241
1765788054,394924
1765788060,396606
1765788066,379236
1765788072,361867
1765788078,344497
1765788084,327128
1765788090,309758
1765788096,325460
1765788102,341161
1765788108,356863
1765788114,372564
1765788120,388266
1765788126,372680
1765788132,357094
1765788138,341508
1765788144,325922
1765788150,310336
1765788156,312018
1765788162,313699
1765788168,315381
1765788174,317062
1765788180,318744
1765788186,333842
1765788192,348939
1765788198,364037
1765788204,379134
1765788210,394232
1765788216,377376
1765788222,360520
1765788228,343664
1765788234,326808
1765788240,309952
1765788246,312669
1765788252,315386
1765788258,318102
1765788264,320819
1765788270,323536
1765788276,337617
1765788282,351698
1765788288,365778
1765788294,379859
1765788300,393940
1765788306,377761
1765788312,361582
1765788318,345402
1765788324,329223
1765788330,313044
1765788336,329206
1765788342,345367
1765788348,361529
1765788354,377690
1765788360,393852
1765788366,394930
1765788372,396009
1765788378,397087
1765788384,398166
1765788390,399244
1765788396,382582
1765788402,365919
1765788408,349257
1765788414,332594
1765788420,315932
1765788426,332293
1765788432,348654
1765788438,365014
1765788444,381375
1765788450,397736
1765788456,380962
1765788462,364188
1765788468,347413
1765788474,330639
1765788480,313865
1765788486,316227
1765788492,318590
1765788498,320952
1765788504,323315
1765788510,325677
1765788516,342342
1765788522,359007
1765788528,375671
1765788534,392336
1765788540,409001
1765788546,390687
1765788552,372372
1765788558,354058
1765788564,335743
1765788570,317429
1765788576,319885
1765788582,322341
1765788588,324796
1765788594,327252
1765788600,329708
1765788606,343631
1765788612,357554
1765788618,371478
1765788624,385401
1765788630,399324
1765788636,383194
1765788642,367065
1765788648,350935
1765788654,334806
1765788660,318676
1765788666,334606
1765788672,350537
1765788678,366467
1765788684,382398
1765788690,398328
1765788696,400700
1765788702,403072
1765788708,405444
1765788714,407816
1765788720,410188
1765788726,392441
1765788732,374694
1765788738,356946
1765788744,339199
1765788750,321452
1765788756,337717
1765788762,353982
1765788768,370246
1765788774,386511
1765788780,402776
1765788786,386070
1765788792,369363
1765788798,352657
1765788804,335950
1765788810,319244
1765788816,321363
1765788822,323482
1765788828,325602
1765788834,327721
1765788840,329840
1765788846,345581
1765788852,361322
1765788858,377062
1765788864,392803
1765788870,408544
1765788876,391550
1765788882,374555
1765788888,357561
1765788894,340566
1765788900,323572
1765788906,325761
1765788912,327950
1765788918,330138
1765788924,332327
1765788930,334516
1765788936,348638
1765788942,362759
1765788948,376881
1765788954,391002
1765788960,405124
1765788966,389171
1765788972,373218
1765788978,357266
1765788984,341313
1765788990,325360
1765788996,341522
1765789002,357685
1765789008,373847
1765789014,390010
1765789020,406172
1765789026,406938
1765789032,407704
1765789038,408469
1765789044,409235
1765789050,410001
1765789056,393441
1765789062,376881
1765789068,360321
1765789074,343761
1765789080,327201
1765789086,342935
1765789092,358669
1765789098,374403
1765789104,390137
1765789110,405871
1765789116,389987
1765789122,374103
1765789128,358219
1765789134,342335
1765789140,326451
1765789146,327815
1765789152,329179
1765789158,330542
1765789164,331906
1765789170,333270
1765789176,348270
1765789182,363270
1765789188,378271
1765789194,393271
1765789200,408271
1765789206,392237
1765789212,376202
1765789218,360168
1765789224,344133
1765789230,328099
1765789236,330348
1765789242,332597
1765789248,334847
1765789254,337096
1765789260,339345
1765789266,354844
1765789272,370344
1765789278,385843
1765789284,401343
1765789290,416842
1765789296,399512
1765789302,382183
1765789308,364853
1765789314,347524
1765789320,330194
1765789326,346351
1765789332,362508
1765789338,378664
1765789344,394821
1765789350,410978
1765789356,412138
1765789362,413298
1765789368,414458
1765789374,415618
1765789380,416778
1765789386,399534
1765789392,382290
1765789398,365046
1765789404,347802
1765789410,330558
1765789416,346472
1765789422,362385
1765789428,378299
1765789434,394212
1765789440,410126
1765789446,412492
1765789452,414857
1765789458,417223
1765789464,419588
1765789470,421954
1765789476,404003
1765789482,386052
1765789488,368100
1765789494,350149
1765789500,332198
1765789506,348187
1765789512,364176
1765789518,380164
1765789524,396153
1765789530,412142
1765789536,396243
1765789542,380344
1765789548,364444
1765789554,348545
1765789560,332646
1765789566,334825
1765789572,337005
1765789578,339184
1765789584,341364
1765789590,343543
1765789596,358631
1765789602,373719
1765789608,388807
1765789614,403895
1765789620,418983
1765789626,401268
1765789632,383553
1765789638,365837
1765789644,348122
1765789650,330407
1765789656,347082
1765789662,363757
1765789668,380432
1765789674,397107
1765789680,413782
1765789686,415189
1765789692,416596
1765789698,418004
1765789704,419411
1765789710,420818
1765789716,403416
1765789722,386015
1765789728,368613
1765789734,351212
1765789740,333810
1765789746,350607
1765789752,367404
1765789758,384200
1765789764,400997
1765789770,417794
1765789776,419764
1765789782,421733
1765789788,423703
1765789794,425672
1765789800,427642
1765789806,409279
1765789812,390916
1765789818,372552
1765789824,354189
1765789830,335826
1765789836,351700
1765789842,367573
1765789848,383447
1765789854,399320
1765789860,415194
1765789866,399381
1765789872,383568
1765789878,367756
1765789884,351943
1765789890,336130
1765789896,337800
1765789902,339470
1765789908,341140
1765789914,342810
1765789920,344480
1765789926,360227
1765789932,375974
1765789938,391722
1765789944,407469
1765789950,423216
1765789956,406450
1765789962,389683
1765789968,372917
1765789974,356150
1765789980,339384
1765789986,355507
1765789992,371630
1765789998,387754
1765790004,403877
1765790010,420000
1765790016,421388
1765790022,422776
1765790028,424164
1765790034,425552
1765790040,426940
1765790046,409975
1765790052,393010
1765790058,376046
1765790064,359081
1765790070,342116
1765790076,358179
1765790082,374242
1765790088,390306
1765790094,406369
1765790100,422432
1765790106,424566
1765790112,426699
1765790118,428833
1765790124,430966
1765790130,433100
1765790136,415148
1765790142,397196
1765790148,379245
1765790154,361293
1765790160,343341
1765790166,359895
1765790172,376448
1765790178,393002
1765790184,409555
1765790190,426109
1765790196,409964
1765790202,393819
1765790208,377674
1765790214,361529
1765790220,345384
1765790226,347296
1765790232,349208
1765790238,351120
1765790244,353032
1765790250,354944
1765790256,369138
1765790262,383331
1765790268,397525
1765790274,411718
1765790280,425912
1765790286,409822
1765790292,393733
1765790298,377643
1765790304,361554
1765790310,345464
