timestamp,total_memory
1769934366,300395
1769934372,301424
1769934378,302454
1769934384,303483
1769934390,304513
1769934396,319825
1769934402,335137
1769934408,350449
1769934414,365761
1769934420,381073
1769934426,364966
1769934432,348859
1769934438,332751
1769934444,316644
1769934450,300537
1769934456,316462
1769934462,332388
1769934468,348313
1769934474,364239
1769934480,380164
1769934486,381637
1769934492,383110
1769934498,384582
1769934504,386055
1769934510,387528
1769934516,370057
1769934522,352586
1769934528,335114
1769934534,317643
1769934540,300172
1769934546,316627
1769934552,333082
1769934558,349538
1769934564,365993
1769934570,382448
1769934576,383813
1769934582,385179
1769934588,386544
1769934594,387910
1769934600,389275
1769934606,372141
1769934612,355008
1769934618,337874
1769934624,320741
1769934630,303607
1769934636,319721
1769934642,335835
1769934648,351949
1769934654,368063
1769934660,384177
1769934666,368260
1769934672,352343
1769934678,336427
1769934684,320510
1769934690,304593
1769934696,306357
1769934702,308120
1769934708,309884
1769934714,311647
1769934720,313411
1769934726,327985
1769934732,342558
1769934738,357132
1769934744,371705
1769934750,386279
1769934756,370456
1769934762,354633
1769934768,338809
1769934774,322986
1769934780,307163
1769934786,322693
1769934792,338223
1769934798,353754
1769934804,369284
1769934810,384814
1769934816,385961
1769934822,387108
1769934828,388254
1769934834,389401
1769934840,390548
1769934846,373886
1769934852,357225
1769934858,340563
1769934864,323902
1769934870,307240
1769934876,323087
1769934882,338934
1769934888,354782
1769934894,370629
1769934900,386476
1769934906,387220
1769934912,387964
1769934918,388708
1769934924,389452
1769934930,390196
1769934936,373766
1769934942,357335
1769934948,340905
1769934954,324474
1769934960,308044
1769934966,321560
1769934972,335077
1769934978,348593
1769934984,362110
1769934990,375626
1769934996,361141
1769935002,346656
1769935008,332172
1769935014,317687
1769935020,303202
1769935026,305700
1769935032,308199
1769935038,310697
1769935044,313196
1769935050,315694
1769935056,330367
1769935062,345040
1769935068,359712
1769935074,374385
1769935080,389058
1769935086,372909
1769935092,356760
1769935098,340612
1769935104,324463
1769935110,308314
1769935116,324463
1769935122,340612
1769935128,356760
1769935134,372909
1769935140,389058
1769935146,389796
1769935152,390534
1769935158,391273
1769935164,392011
1769935170,392749
1769935176,376146
1769935182,359543
1769935188,342939
1769935194,326336
1769935200,309733
1769935206,325504
1769935212,341275
1769935218,357047
1769935224,372818
1769935230,388589
1769935236,391032
1769935242,393476
1769935248,395919
1769935254,398363
1769935260,400806
1769935266,382944
1769935272,365081
1769935278,347219
1769935284,329356
1769935290,311494
1769935296,327681
1769935302,343868
1769935308,360056
1769935314,376243
1769935320,392430
1769935326,376388
1769935332,360345
1769935338,344303
1769935344,328260
1769935350,312218
1769935356,314149
1769935362,316081
1769935368,318012
1769935374,319944
1769935380,321875
1769935386,336061
1769935392,350246
1769935398,364432
1769935404,378617
1769935410,392803
1769935416,376597
1769935422,360390
1769935428,344184
1769935434,327977
1769935440,311771
1769935446,328642
1769935452,345513
1769935458,362385
1769935464,379256
1769935470,396127
1769935476,396255
1769935482,396383
1769935488,396511
1769935494,396639
1769935500,396767
1769935506,380217
1769935512,363666
1769935518,347116
1769935524,330565
1769935530,314015
1769935536,330025
1769935542,346034
1769935548,362044
1769935554,378053
1769935560,394063
1769935566,395920
1769935572,397777
1769935578,399633
1769935584,401490
1769935590,403347
1769935596,385673
1769935602,367998
1769935608,350324
1769935614,332649
1769935620,314975
1769935626,330961
1769935632,346946
1769935638,362932
1769935644,378917
1769935650,394903
1769935656,378608
1769935662,362313
1769935668,346017
1769935674,329722
1769935680,313427
1769935686,315897
1769935692,318366
1769935698,320836
1769935704,323305
1769935710,325775
1769935716,339757
1769935722,353739
1769935728,367722
1769935734,381704
1769935740,395686
1769935746,379795
1769935752,363904
1769935758,348012
1769935764,332121
1769935770,316230
1769935776,332243
1769935782,348256
1769935788,364268
1769935794,380281
1769935800,396294
1769935806,397168
1769935812,398043
1769935818,398917
1769935824,399792
1769935830,400666
1769935836,383955
1769935842,367244
1769935848,350532
1769935854,333821
1769935860,317110
1769935866,333285
1769935872,349461
1769935878,365636
1769935884,381812
1769935890,397987
1769935896,399856
1769935902,401725
1769935908,403593
1769935914,405462
1769935920,407331
1769935926,389007
1769935932,370683
1769935938,352359
1769935944,334035
1769935950,315711
1769935956,332392
1769935962,349073
1769935968,365753
1769935974,382434
1769935980,399115
1769935986,382993
1769935992,366871
1769935998,350749
1769936004,334627
1769936010,318505
1769936016,320169
1769936022,321833
1769936028,323497
1769936034,325161
1769936040,326825
1769936046,341455
1769936052,356085
1769936058,370716
1769936064,385346
1769936070,399976
1769936076,382846
1769936082,365717
1769936088,348587
1769936094,331458
1769936100,314328
1769936106,331530
1769936112,348731
1769936118,365933
1769936124,383134
1769936130,400336
1769936136,401300
1769936142,402264
1769936148,403228
1769936154,404192
1769936160,405156
1769936166,388125
1769936172,371094
1769936178,354062
1769936184,337031
1769936190,320000
1769936196,336142
1769936202,352285
1769936208,368427
1769936214,384570
1769936220,400712
1769936226,384961
1769936232,369210
1769936238,353458
1769936244,337707
1769936250,321956
1769936256,323413
1769936262,324869
1769936268,326326
1769936274,327782
1769936280,329239
1769936286,343470
1769936292,357701
1769936298,371933
1769936304,386164
1769936310,400395
1769936316,384405
1769936322,368416
1769936328,352426
1769936334,336437
1769936340,320447
1769936346,322753
1769936352,325060
1769936358,327366
1769936364,329673
1769936370,331979
1769936376,346181
1769936382,360383
1769936388,374585
1769936394,388787
1769936400,402989
1769936406,386751
1769936412,370514
1769936418,354276
1769936424,338039
1769936430,321801
1769936436,338037
1769936442,354274
1769936448,370510
1769936454,386747
1769936460,402983
1769936466,406102
1769936472,409221
1769936478,412341
1769936484,415460
1769936490,418579
1769936496,398897
1769936502,379214
1769936508,359532
1769936514,339849
1769936520,320167
1769936526,336717
1769936532,353268
1769936538,369818
1769936544,386369
1769936550,402919
1769936556,386459
1769936562,369999
1769936568,353539
1769936574,337079
1769936580,320619
1769936586,323273
1769936592,325928
1769936598,328582
1769936604,331237
1769936610,333891
1769936616,348273
1769936622,362656
1769936628,377038
1769936634,391421
1769936640,405803
1769936646,388361
1769936652,370918
1769936658,353476
1769936664,336033
1769936670,318591
1769936676,321788
1769936682,324985
1769936688,328181
1769936694,331378
1769936700,334575
1769936706,348362
1769936712,362149
1769936718,375937
1769936724,389724
1769936730,403511
1769936736,387233
1769936742,370956
1769936748,354678
1769936754,338401
1769936760,322123
1769936766,338897
1769936772,355672
1769936778,372446
1769936784,389221
1769936790,405995
1769936796,407227
1769936802,408459
1769936808,409691
1769936814,410923
1769936820,412155
1769936826,394437
1769936832,376719
1769936838,359002
1769936844,341284
1769936850,323566
1769936856,340332
1769936862,357098
1769936868,373865
1769936874,390631
1769936880,407397
1769936886,391429
1769936892,375461
1769936898,359493
1769936904,343525
1769936910,327557
1769936916,329342
1769936922,331127
1769936928,332912
1769936934,334697
1769936940,336482
1769936946,350984
1769936952,365487
1769936958,379989
1769936964,394492
1769936970,408994
1769936976,392511
1769936982,376029
1769936988,359546
1769936994,343064
1769937000,326581
1769937006,328243
1769937012,329906
1769937018,331568
1769937024,333231
1769937030,334893
1769937036,350641
1769937042,366389
1769937048,382137
1769937054,397885
1769937060,413633
1769937066,397008
1769937072,380384
1769937078,363759
1769937084,347135
1769937090,330510
1769937096,346772
1769937102,363033
1769937108,379295
1769937114,395556
1769937120,411818
1769937126,412999
1769937132,414180
1769937138,415360
1769937144,416541
1769937150,417722
1769937156,400450
1769937162,383178
1769937168,365906
1769937174,348634
1769937180,331362
1769937186,347136
1769937192,362911
1769937198,378685
1769937204,394460
1769937210,410234
1769937216,412619
1769937222,415004
1769937228,417388
1769937234,419773
1769937240,422158
1769937246,404311
1769937252,386464
1769937258,368616
1769937264,350769
1769937270,332922
1769937276,348854
1769937282,364786
1769937288,380718
1769937294,396650
1769937300,412582
1769937306,396928
1769937312,381273
1769937318,365619
1769937324,349964
1769937330,334310
1769937336,336126
1769937342,337942
1769937348,339758
1769937354,341574
1769937360,343390
1769937366,357891
1769937372,372392
1769937378,386892
1769937384,401393
1769937390,415894
1769937396,399590
1769937402,383286
1769937408,366982
1769937414,350678
1769937420,334374
1769937426,350390
1769937432,366406
1769937438,382422
1769937444,398438
1769937450,414454
1769937456,415529
1769937462,416604
1769937468,417680
1769937474,418755
1769937480,419830
1769937486,403012
1769937492,386195
1769937498,369377
1769937504,352560
1769937510,335742
